2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
1051=>[HU: f_id=X9G-10227.03.2290010372, hw_v=H14, l_num=1051, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284745, sw_v=0421]
1837=>[HU: f_id=X9G-10227.03.2290010737, hw_v=H14, l_num=1837, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285851, sw_v=0421]
1674=>[HU: f_id=X9G-10227.03.2290010784, hw_v=H14, l_num=1674, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285981, sw_v=0421]
94 =>[HU: f_id=X9G-10216.03.2290010176, hw_v=H14, l_num= 94, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241233, sw_v=0421]
355=>[HU: f_id=X9G-10222.03.2290011606, hw_v=H14, l_num=355, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266741, sw_v=0421]
342=>[HU: f_id=X9G-10223.03.2290010012, hw_v=H14, l_num=342, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267031, sw_v=0421]
734=>[HU: f_id=X9G-10223.03.2290010123, hw_v=H14, l_num=734, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268063, sw_v=0421]
83 =>[HU: f_id=X9G-10216.03.2290010173, hw_v=H14, l_num= 83, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241227, sw_v=0421]
1023=>[HU: f_id=X9G-10227.03.2290010388, hw_v=H14, l_num=1023, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284791, sw_v=0421]
1776=>[HU: f_id=X9G-10227.03.2290010567, hw_v=H14, l_num=1776, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285326, sw_v=0421]
1646=>[HU: f_id=X9G-10227.03.2290010705, hw_v=H14, l_num=1646, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285764, sw_v=0421]
1809=>[HU: f_id=X9G-10227.03.2290010761, hw_v=H14, l_num=1809, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285928, sw_v=0421]
1483=>[HU: f_id=X9G-10227.03.2290010225, hw_v=H14, l_num=1483, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284222, sw_v=0421]
232=>[HU: f_id=X9G-10223.03.2290010007, hw_v=H14, l_num=232, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267021, sw_v=0421]
278=>[HU: f_id=X9G-10222.03.2290011569, hw_v=H14, l_num=278, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266668, sw_v=0421]
501=>[HU: f_id=X9G-10222.03.2290011527, hw_v=H14, l_num=501, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266593, sw_v=0421]
624=>[HU: f_id=X9G-10222.03.2290011436, hw_v=H14, l_num=624, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266417, sw_v=0421]
611=>[HU: f_id=X9G-10222.03.2290011417, hw_v=H14, l_num=611, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266372, sw_v=0421]
1618=>[HU: f_id=X9G-10228.03.2290010016, hw_v=H14, l_num=1618, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286113, sw_v=0421]
168=>[HU: f_id=X9G-10216.03.2290010038, hw_v=H14, l_num=168, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240825, sw_v=0421]
1455=>[HU: f_id=X9G-10227.03.2290010169, hw_v=H14, l_num=1455, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284108, sw_v=0421]
155=>[HU: f_id=X9G-10216.03.2290010113, hw_v=H14, l_num=155, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241045, sw_v=0421]
1292=>[HU: f_id=X9G-10229.03.2290010075, hw_v=H14, l_num=1292, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290261, sw_v=0421]
547=>[HU: f_id=X9G-10222.03.2290011518, hw_v=H14, l_num=547, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266584, sw_v=0421]
437=>[HU: f_id=X9G-10222.03.2290011407, hw_v=H14, l_num=437, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266349, sw_v=0421]
63 =>[HU: f_id=X9G-10216.03.2290010194, hw_v=H14, l_num= 63, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241291, sw_v=0421]
424=>[HU: f_id=X9G-10222.03.2290011510, hw_v=H14, l_num=424, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266571, sw_v=0421]
747=>[HU: f_id=X9G-10223.03.2290010049, hw_v=H14, l_num=747, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267870, sw_v=0421]
1427=>[HU: f_id=X9G-10227.03.2290010236, hw_v=H14, l_num=1427, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284245, sw_v=0421]
816=>[HU: f_id=X9G-10223.03.2290010313, hw_v=H14, l_num=816, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268564, sw_v=0421]
1264=>[HU: f_id=X9G-10229.03.2290010115, hw_v=H14, l_num=1264, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290378, sw_v=0421]
52 =>[HU: f_id=X9G-10216.03.2290010149, hw_v=H14, l_num= 52, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241154, sw_v=0421]
1887=>[HU: f_id=X9G-10227.03.2290010733, hw_v=H14, l_num=1887, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285841, sw_v=0421]
301=>[HU: f_id=X9G-10222.03.2290011719, hw_v=H14, l_num=301, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266994, sw_v=0421]
939=>[HU: f_id=X9G-10224.03.2290010045, hw_v=H14, l_num=939, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271482, sw_v=0421]
1236=>[HU: f_id=X9G-10229.03.2290010060, hw_v=H14, l_num=1236, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290222, sw_v=0421]
1073=>[HU: f_id=X9G-10227.03.2290010430, hw_v=H14, l_num=1073, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284921, sw_v=0421]
1106=>[HU: f_id=X9G-10227.03.2290010304, hw_v=H14, l_num=1106, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284429, sw_v=0421]
1696=>[HU: f_id=X9G-10227.03.2290010798, hw_v=H14, l_num=1696, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286008, sw_v=0421]
1859=>[HU: f_id=X9G-10228.03.2290010031, hw_v=H14, l_num=1859, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286179, sw_v=0421]
1901=>[HU: f_id=X9G-10227.03.2290010535, hw_v=H14, l_num=1901, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285223, sw_v=0421]
237=>[HU: f_id=X9G-10223.03.2290010005, hw_v=H14, l_num=237, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267017, sw_v=0421]
629=>[HU: f_id=X9G-10222.03.2290011444, hw_v=H14, l_num=629, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266433, sw_v=0421]
506=>[HU: f_id=X9G-10222.03.2290011535, hw_v=H14, l_num=506, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266603, sw_v=0421]
1045=>[HU: f_id=X9G-10227.03.2290010454, hw_v=H14, l_num=1045, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284982, sw_v=0421]
114=>[HU: f_id=X9G-10216.03.2290010102, hw_v=H14, l_num=114, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241013, sw_v=0421]
1668=>[HU: f_id=X9G-10227.03.2290010788, hw_v=H14, l_num=1668, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285990, sw_v=0421]
101=>[HU: f_id=X9G-10216.03.2290010198, hw_v=H14, l_num=101, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241350, sw_v=0421]
32 =>[HU: f_id=X9G-10216.03.2290010123, hw_v=H14, l_num= 32, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241075, sw_v=0421]
616=>[HU: f_id=X9G-10222.03.2290011409, hw_v=H14, l_num=616, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266353, sw_v=0421]
1710=>[HU: f_id=X9G-10227.03.2290010659, hw_v=H14, l_num=1710, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285624, sw_v=0421]
429=>[HU: f_id=X9G-10222.03.2290011509, hw_v=H14, l_num=429, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266568, sw_v=0421]
1477=>[HU: f_id=X9G-10227.03.2290010249, hw_v=H14, l_num=1477, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284270, sw_v=0421]
319=>[HU: f_id=X9G-10222.03.2290011589, hw_v=H14, l_num=319, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266708, sw_v=0421]
306=>[HU: f_id=X9G-10222.03.2290011722, hw_v=H14, l_num=306, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266999, sw_v=0421]
12 =>[HU: f_id=X9G-10216.03.2290010206, hw_v=H14, l_num= 12, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241361, sw_v=0421]
1449=>[HU: f_id=X9G-10227.03.2290010198, hw_v=H14, l_num=1449, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284166, sw_v=0421]
1286=>[HU: f_id=X9G-10229.03.2290010003, hw_v=H14, l_num=1286, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290074, sw_v=0421]
1319=>[HU: f_id=X9G-10229.03.2290010058, hw_v=H14, l_num=1319, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290217, sw_v=0421]
1156=>[HU: f_id=X9G-10227.03.2290010274, hw_v=H14, l_num=1156, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284333, sw_v=0421]
1951=>[HU: f_id=X9G-10227.03.2290010470, hw_v=H14, l_num=1951, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285034, sw_v=0421]
1258=>[HU: f_id=X9G-10229.03.2290010160, hw_v=H14, l_num=1258, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290512, sw_v=0421]
1095=>[HU: f_id=X9G-10227.03.2290010321, hw_v=H14, l_num=1095, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284504, sw_v=0421]
119=>[HU: f_id=X9G-10216.03.2290010099, hw_v=H14, l_num=119, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241003, sw_v=0421]
1128=>[HU: f_id=X9G-10227.03.2290010266, hw_v=H14, l_num=1128, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284312, sw_v=0421]
1890=>[HU: f_id=X9G-10227.03.2290010732, hw_v=H14, l_num=1890, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285840, sw_v=0421]
1923=>[HU: f_id=X9G-10227.03.2290010528, hw_v=H14, l_num=1923, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285204, sw_v=0421]
1760=>[HU: f_id=X9G-10227.03.2290010605, hw_v=H14, l_num=1760, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285464, sw_v=0421]
983=>[HU: f_id=X9G-10224.03.2290010009, hw_v=H14, l_num=983, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270871, sw_v=0421]
591=>[HU: f_id=X9G-10223.03.2290010174, hw_v=H14, l_num=591, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268157, sw_v=0421]
970=>[HU: f_id=X9G-10224.03.2290010036, hw_v=H14, l_num=970, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271436, sw_v=0421]
1732=>[HU: f_id=X9G-10227.03.2290010650, hw_v=H14, l_num=1732, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285595, sw_v=0421]
1602=>[HU: f_id=X9G-10228.03.2290010006, hw_v=H14, l_num=1602, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286074, sw_v=0421]
1499=>[HU: f_id=X9G-10227.03.2290010182, hw_v=H14, l_num=1499, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284135, sw_v=0421]
1369=>[HU: f_id=X9G-10229.03.2290010124, hw_v=H14, l_num=1369, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290406, sw_v=0421]
1541=>[HU: f_id=X9G-10227.03.2290010164, hw_v=H14, l_num=1541, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284098, sw_v=0421]
1411=>[HU: f_id=X9G-10227.03.2290010206, hw_v=H14, l_num=1411, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284185, sw_v=0421]
783=>[HU: f_id=X9G-10223.03.2290010091, hw_v=H14, l_num=783, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268018, sw_v=0421]
391=>[HU: f_id=X9G-10222.03.2290011636, hw_v=H14, l_num=391, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266848, sw_v=0421]
1178=>[HU: f_id=X9G-10227.03.2290010300, hw_v=H14, l_num=1178, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284417, sw_v=0421]
1350=>[HU: f_id=X9G-10229.03.2290010088, hw_v=H14, l_num=1350, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290299, sw_v=0421]
660=>[HU: f_id=X9G-10223.03.2290010202, hw_v=H14, l_num=660, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268222, sw_v=0421]
1220=>[HU: f_id=X9G-10229.03.2290010172, hw_v=H14, l_num=1220, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290546, sw_v=0421]
1973=>[HU: f_id=X9G-10227.03.2290010566, hw_v=H14, l_num=1973, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285322, sw_v=0421]
988=>[HU: f_id=X9G-10224.03.2290010019, hw_v=H14, l_num=988, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270890, sw_v=0421]
596=>[HU: f_id=X9G-10223.03.2290010181, hw_v=H14, l_num=596, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268173, sw_v=0421]
440=>[HU: f_id=X9G-10222.03.2290011404, hw_v=H14, l_num=440, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266342, sw_v=0421]
499=>[HU: f_id=X9G-10222.03.2290011469, hw_v=H14, l_num=499, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266486, sw_v=0421]
878=>[HU: f_id=X9G-10223.03.2290010272, hw_v=H14, l_num=878, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268406, sw_v=0421]
1089=>[HU: f_id=X9G-10227.03.2290010412, hw_v=H14, l_num=1089, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284868, sw_v=0421]
486=>[HU: f_id=X9G-10222.03.2290011435, hw_v=H14, l_num=486, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266413, sw_v=0421]
1261=>[HU: f_id=X9G-10229.03.2290010122, hw_v=H14, l_num=1261, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290399, sw_v=0421]
1131=>[HU: f_id=X9G-10227.03.2290010362, hw_v=H14, l_num=1131, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284713, sw_v=0421]
1884=>[HU: f_id=X9G-10227.03.2290010727, hw_v=H14, l_num=1884, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285825, sw_v=0421]
1917=>[HU: f_id=X9G-10227.03.2290010489, hw_v=H14, l_num=1917, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285088, sw_v=0421]
19 =>[HU: f_id=X9G-10216.03.2290010058, hw_v=H14, l_num= 19, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240885, sw_v=0421]
376=>[HU: f_id=X9G-10223.03.2290010030, hw_v=H14, l_num=376, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267065, sw_v=0421]
363=>[HU: f_id=X9G-10222.03.2290011578, hw_v=H14, l_num=363, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266685, sw_v=0421]
755=>[HU: f_id=X9G-10223.03.2290010064, hw_v=H14, l_num=755, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267919, sw_v=0421]
1070=>[HU: f_id=X9G-10227.03.2290010434, hw_v=H14, l_num=1070, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284932, sw_v=0421]
1103=>[HU: f_id=X9G-10227.03.2290010355, hw_v=H14, l_num=1103, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284690, sw_v=0421]
1693=>[HU: f_id=X9G-10228.03.2290010054, hw_v=H14, l_num=1693, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286234, sw_v=0421]
1726=>[HU: f_id=X9G-10227.03.2290010633, hw_v=H14, l_num=1726, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285546, sw_v=0421]
1856=>[HU: f_id=X9G-10228.03.2290010033, hw_v=H14, l_num=1856, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286185, sw_v=0421]
240=>[HU: f_id=X9G-10222.03.2290011726, hw_v=H14, l_num=240, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267007, sw_v=0421]
299=>[HU: f_id=X9G-10222.03.2290011624, hw_v=H14, l_num=299, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266831, sw_v=0421]
632=>[HU: f_id=X9G-10222.03.2290011374, hw_v=H14, l_num=632, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266279, sw_v=0421]
901=>[HU: f_id=X9G-10224.03.2290010023, hw_v=H14, l_num=901, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270897, sw_v=0421]
568=>[HU: f_id=X9G-10223.03.2290010162, hw_v=H14, l_num=568, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268136, sw_v=0421]
1665=>[HU: f_id=X9G-10227.03.2290010787, hw_v=H14, l_num=1665, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285987, sw_v=0421]
176=>[HU: f_id=X9G-10216.03.2290010095, hw_v=H14, l_num=176, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240990, sw_v=0421]
1535=>[HU: f_id=X9G-10227.03.2290010148, hw_v=H14, l_num=1535, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284044, sw_v=0421]
555=>[HU: f_id=X9G-10223.03.2290010159, hw_v=H14, l_num=555, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268130, sw_v=0421]
837=>[HU: f_id=X9G-10223.03.2290010289, hw_v=H14, l_num=837, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268475, sw_v=0421]
947=>[HU: f_id=X9G-10223.03.2290010257, hw_v=H14, l_num=947, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268376, sw_v=0421]
445=>[HU: f_id=X9G-10222.03.2290011500, hw_v=H14, l_num=445, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266551, sw_v=0421]
824=>[HU: f_id=X9G-10223.03.2290010344, hw_v=H14, l_num=824, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269724, sw_v=0421]
432=>[HU: f_id=X9G-10222.03.2290011400, hw_v=H14, l_num=432, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266333, sw_v=0421]
1474=>[HU: f_id=X9G-10227.03.2290010246, hw_v=H14, l_num=1474, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284265, sw_v=0421]
1507=>[HU: f_id=X9G-10227.03.2290010130, hw_v=H14, l_num=1507, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284006, sw_v=0421]
1344=>[HU: f_id=X9G-10229.03.2290010086, hw_v=H14, l_num=1344, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290294, sw_v=0421]
92 =>[HU: f_id=X9G-10216.03.2290010166, hw_v=H14, l_num= 92, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241206, sw_v=0421]
1181=>[HU: f_id=X9G-10227.03.2290010290, hw_v=H14, l_num=1181, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284380, sw_v=0421]
322=>[HU: f_id=X9G-10222.03.2290011601, hw_v=H14, l_num=322, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266732, sw_v=0421]
701=>[HU: f_id=X9G-10223.03.2290010135, hw_v=H14, l_num=701, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268086, sw_v=0421]
368=>[HU: f_id=X9G-10222.03.2290011583, hw_v=H14, l_num=368, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266695, sw_v=0421]
714=>[HU: f_id=X9G-10223.03.2290010231, hw_v=H14, l_num=714, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268275, sw_v=0421]
1283=>[HU: f_id=X9G-10229.03.2290010007, hw_v=H14, l_num=1283, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290084, sw_v=0421]
1316=>[HU: f_id=X9G-10229.03.2290010062, hw_v=H14, l_num=1316, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290225, sw_v=0421]
1153=>[HU: f_id=X9G-10227.03.2290010281, hw_v=H14, l_num=1153, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284356, sw_v=0421]
1939=>[HU: f_id=X9G-10227.03.2290010480, hw_v=H14, l_num=1939, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285063, sw_v=0421]
245=>[HU: f_id=X9G-10222.03.2290011672, hw_v=H14, l_num=245, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266891, sw_v=0421]
258=>[HU: f_id=X9G-10222.03.2290011664, hw_v=H14, l_num=258, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266876, sw_v=0421]
637=>[HU: f_id=X9G-10222.03.2290011368, hw_v=H14, l_num=637, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266264, sw_v=0421]
906=>[HU: f_id=X9G-10224.03.2290010011, hw_v=H14, l_num=906, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270875, sw_v=0421]
72 =>[HU: f_id=X9G-10216.03.2290010153, hw_v=H14, l_num= 72, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241166, sw_v=0421]
135=>[HU: f_id=X9G-10216.03.2290010025, hw_v=H14, l_num=135, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240783, sw_v=0421]
1092=>[HU: f_id=X9G-10227.03.2290010464, hw_v=H14, l_num=1092, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285012, sw_v=0421]
122=>[HU: f_id=X9G-10216.03.2290010084, hw_v=H14, l_num=122, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240960, sw_v=0421]
1125=>[HU: f_id=X9G-10227.03.2290010269, hw_v=H14, l_num=1125, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284318, sw_v=0421]
1748=>[HU: f_id=X9G-10227.03.2290010539, hw_v=H14, l_num=1748, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285235, sw_v=0421]
1585=>[HU: f_id=X9G-10227.03.2290010063, hw_v=H14, l_num=1585, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283770, sw_v=0421]
1878=>[HU: f_id=X9G-10228.03.2290010037, hw_v=H14, l_num=1878, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286191, sw_v=0421]
1920=>[HU: f_id=X9G-10227.03.2290010494, hw_v=H14, l_num=1920, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285100, sw_v=0421]
514=>[HU: f_id=X9G-10222.03.2290011426, hw_v=H14, l_num=514, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266393, sw_v=0421]
829=>[HU: f_id=X9G-10223.03.2290010345, hw_v=H14, l_num=829, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269728, sw_v=0421]
1687=>[HU: f_id=X9G-10227.03.2290010770, hw_v=H14, l_num=1687, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285948, sw_v=0421]
1557=>[HU: f_id=X9G-10227.03.2290010108, hw_v=H14, l_num=1557, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283927, sw_v=0421]
719=>[HU: f_id=X9G-10223.03.2290010240, hw_v=H14, l_num=719, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268326, sw_v=0421]
1394=>[HU: f_id=X9G-10229.03.2290010068, hw_v=H14, l_num=1394, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290245, sw_v=0421]
2  =>[HU: f_id=X9G-10216.03.2290010133, hw_v=H14, l_num=  2, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241107, sw_v=0421]
327=>[HU: f_id=X9G-10222.03.2290011597, hw_v=H14, l_num=327, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266725, sw_v=0421]
314=>[HU: f_id=X9G-10222.03.2290011594, hw_v=H14, l_num=314, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266719, sw_v=0421]
706=>[HU: f_id=X9G-10223.03.2290010070, hw_v=H14, l_num=706, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267933, sw_v=0421]
1496=>[HU: f_id=X9G-10227.03.2290010184, hw_v=H14, l_num=1496, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284138, sw_v=0421]
1529=>[HU: f_id=X9G-10227.03.2290010075, hw_v=H14, l_num=1529, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283811, sw_v=0421]
1366=>[HU: f_id=X9G-10229.03.2290010128, hw_v=H14, l_num=1366, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290416, sw_v=0421]
41 =>[HU: f_id=X9G-10216.03.2290010143, hw_v=H14, l_num= 41, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241136, sw_v=0421]
1989=>[HU: f_id=X9G-10227.03.2290010510, hw_v=H14, l_num=1989, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285148, sw_v=0421]
204=>[HU: f_id=X9G-10222.03.2290011711, hw_v=H14, l_num=204, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266976, sw_v=0421]
1338=>[HU: f_id=X9G-10229.03.2290010044, hw_v=H14, l_num=1338, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290195, sw_v=0421]
519=>[HU: f_id=X9G-10222.03.2290011421, hw_v=H14, l_num=519, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266382, sw_v=0421]
1175=>[HU: f_id=X9G-10227.03.2290010301, hw_v=H14, l_num=1175, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284420, sw_v=0421]
